id,label,predict_result,predict_score,predict_detail,type
24,2,2,0.35114941000938416,{'0': 0.2041478008031845, '1': 0.13103064894676208, '2': 0.35114941000938416, '3': 0.3136722147464752},predict
25,1,1,0.6191480755805969,{'0': 0.380833238363266, '1': 0.6191480755805969, '2': 1.2914117178297602e-05, '3': 5.824580512125976e-06},predict
26,3,2,0.4576241672039032,{'0': 0.05950659140944481, '1': 0.033589210361242294, '2': 0.4576241672039032, '3': 0.4492800235748291},predict
27,1,0,0.4730735719203949,{'0': 0.4730735719203949, '1': 0.3667183518409729, '2': 0.09013036638498306, '3': 0.07007770240306854},predict
28,1,1,0.5851263999938965,{'0': 0.4147632420063019, '1': 0.5851263999938965, '2': 7.350811938522384e-05, '3': 3.679907604237087e-05},predict
29,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
30,1,0,0.504210352897644,{'0': 0.504210352897644, '1': 0.4818233847618103, '2': 0.008379888720810413, '3': 0.005586374085396528},predict
31,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
32,1,2,0.3921915888786316,{'0': 0.15342533588409424, '1': 0.09518439322710037, '2': 0.3921915888786316, '3': 0.3591986298561096},predict
33,0,0,0.43208810687065125,{'0': 0.43208810687065125, '1': 0.3205922245979309, '2': 0.13717392086982727, '3': 0.11014574021100998},predict
34,0,1,0.6320537328720093,{'0': 0.36793676018714905, '1': 0.6320537328720093, '2': 6.565261173818726e-06, '3': 2.8435672447812976e-06},predict
35,0,1,0.506648063659668,{'0': 0.48829275369644165, '1': 0.506648063659668, '2': 0.0031085629016160965, '3': 0.0019505852833390236},predict
36,3,2,0.293133020401001,{'0': 0.27134183049201965, '1': 0.18124786019325256, '2': 0.293133020401001, '3': 0.25427722930908203},predict
37,2,2,0.344209223985672,{'0': 0.21242836117744446, '1': 0.13704583048820496, '2': 0.344209223985672, '3': 0.30631664395332336},predict
38,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
39,1,1,0.5625236630439758,{'0': 0.4371289610862732, '1': 0.5625236630439758, '2': 0.00022619805531576276, '3': 0.00012115507706766948},predict
40,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
41,0,0,0.4869665801525116,{'0': 0.4869665801525116, '1': 0.3857358396053314, '2': 0.07211285829544067, '3': 0.05518476665019989},predict
42,3,2,0.4308413565158844,{'0': 0.10146088153123856, '1': 0.060264162719249725, '2': 0.4308413565158844, '3': 0.4074335992336273},predict
43,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
44,1,0,0.505361020565033,{'0': 0.505361020565033, '1': 0.41973283886909485, '2': 0.043073028326034546, '3': 0.03183312714099884},predict
45,1,1,0.749498188495636,{'0': 0.250501811504364, '1': 0.749498188495636, '2': 6.9369741062530466e-09, '3': 1.9979968790551084e-09},predict
46,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
47,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
48,2,2,0.3682920038700104,{'0': 0.18335767090320587, '1': 0.11613152176141739, '2': 0.3682920038700104, '3': 0.33221882581710815},predict
49,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
50,1,1,0.5140695571899414,{'0': 0.4823050796985626, '1': 0.5140695571899414, '2': 0.002244509058073163, '3': 0.001380839617922902},predict
51,1,1,0.5056788921356201,{'0': 0.4890413284301758, '1': 0.5056788921356201, '2': 0.0032409480772912502, '3': 0.0020388150587677956},predict
52,1,2,0.3352833092212677,{'0': 0.2229727804660797, '1': 0.14477339386940002, '2': 0.3352833092212677, '3': 0.2969704866409302},predict
53,0,1,0.6033065915107727,{'0': 0.3966502249240875, '1': 0.6033065915107727, '2': 2.9240121875773184e-05, '3': 1.3850043615093455e-05},predict
54,2,0,0.32766014337539673,{'0': 0.32766014337539673, '1': 0.22615675628185272, '2': 0.2415982037782669, '3': 0.2045849710702896},predict
55,2,2,0.41885122656822205,{'0': 0.11823029071092606, '1': 0.07132460176944733, '2': 0.41885122656822205, '3': 0.39159390330314636},predict
56,3,2,0.4000571668148041,{'0': 0.14327658712863922, '1': 0.08821745216846466, '2': 0.4000571668148041, '3': 0.36844882369041443},predict
57,1,0,0.5116085410118103,{'0': 0.5116085410118103, '1': 0.4544403553009033, '2': 0.019930921494960785, '3': 0.014020219445228577},predict
58,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
59,0,1,0.6443474292755127,{'0': 0.3556477129459381, '1': 0.6443474292755127, '2': 3.411930720176315e-06, '3': 1.4210610288500902e-06},predict
60,3,0,0.3081035912036896,{'0': 0.3081035912036896, '1': 0.21022483706474304, '2': 0.25980183482170105, '3': 0.22186970710754395},predict
61,0,1,0.5309572815895081,{'0': 0.4674001634120941, '1': 0.5309572815895081, '2': 0.001034963526763022, '3': 0.0006075767450965941},predict
62,0,0,0.510610044002533,{'0': 0.510610044002533, '1': 0.4381245970726013, '2': 0.02977818064391613, '3': 0.021487083286046982},predict
63,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
64,2,2,0.44616931676864624,{'0': 0.07857539504766464, '1': 0.045522041618824005, '2': 0.44616931676864624, '3': 0.42973318696022034},predict
65,2,2,0.4545828402042389,{'0': 0.06483001261949539, '1': 0.03688511997461319, '2': 0.4545828402042389, '3': 0.4437021017074585},predict
66,0,2,0.3950580358505249,{'0': 0.14974625408649445, '1': 0.09265080094337463, '2': 0.3950580358505249, '3': 0.36254486441612244},predict
67,2,2,0.3686409294605255,{'0': 0.18292908370494843, '1': 0.11582740396261215, '2': 0.3686409294605255, '3': 0.3326025903224945},predict
68,0,0,0.509517252445221,{'0': 0.509517252445221, '1': 0.46759453415870667, '2': 0.013569255359470844, '3': 0.009318882599473},predict
69,3,2,0.456589937210083,{'0': 0.06134457886219025, '1': 0.034723903983831406, '2': 0.456589937210083, '3': 0.44734159111976624},predict
70,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
71,0,0,0.4604250192642212,{'0': 0.4604250192642212, '1': 0.35134783387184143, '2': 0.10535776615142822, '3': 0.08286938816308975},predict
72,0,1,0.6025183200836182,{'0': 0.3974367082118988, '1': 0.6025183200836182, '2': 3.044315781153273e-05, '3': 1.4454798474616837e-05},predict
73,0,0,0.4999457597732544,{'0': 0.4999457597732544, '1': 0.4897623360157013, '2': 0.006220252253115177, '3': 0.004071633331477642},predict
74,0,1,0.49916502833366394,{'0': 0.4938405454158783, '1': 0.49916502833366394, '2': 0.0042657447047531605, '3': 0.00272872275672853},predict
75,3,2,0.44646838307380676,{'0': 0.07810556143522263, '1': 0.045223962515592575, '2': 0.44646838307380676, '3': 0.4302021265029907},predict
76,0,0,0.5099129676818848,{'0': 0.5099129676818848, '1': 0.4660106301307678, '2': 0.014255939982831478, '3': 0.009820528328418732},predict
77,1,0,0.5113781690597534,{'0': 0.5113781690597534, '1': 0.4437582492828369, '2': 0.026150155812501907, '3': 0.018713437020778656},predict
78,1,2,0.3734322786331177,{'0': 0.1770211011171341, '1': 0.11164762079715729, '2': 0.3734322786331177, '3': 0.33789899945259094},predict
79,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
80,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
81,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
82,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
83,3,2,0.4034372568130493,{'0': 0.13886100053787231, '1': 0.08520792424678802, '2': 0.4034372568130493, '3': 0.3724938631057739},predict
84,0,0,0.5112971067428589,{'0': 0.5112971067428589, '1': 0.45810002088546753, '2': 0.018012389540672302, '3': 0.012590496800839901},predict
85,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
86,2,2,0.3585323691368103,{'0': 0.19525526463985443, '1': 0.12462250888347626, '2': 0.3585323691368103, '3': 0.3215898275375366},predict
87,3,2,0.4264351427555084,{'0': 0.10771314054727554, '1': 0.06436354666948318, '2': 0.4264351427555084, '3': 0.40148815512657166},predict
88,3,2,0.3600611388683319,{'0': 0.19340252876281738, '1': 0.12329408526420593, '2': 0.3600611388683319, '3': 0.3232421875},predict
89,2,2,0.4514142870903015,{'0': 0.07014935463666916, '1': 0.040206603705883026, '2': 0.4514142870903015, '3': 0.43822982907295227},predict
90,0,0,0.49828481674194336,{'0': 0.49828481674194336, '1': 0.4044452905654907, '2': 0.05553025007247925, '3': 0.04173963889479637},predict
91,1,1,0.6417389512062073,{'0': 0.35825544595718384, '1': 0.6417389512062073, '2': 3.9236997508851346e-06, '3': 1.6479227724630618e-06},predict
92,0,0,0.5115174055099487,{'0': 0.5115174055099487, '1': 0.45579397678375244, '2': 0.019208135083317757, '3': 0.013480492867529392},predict
93,1,1,0.5362592935562134,{'0': 0.4624687433242798, '1': 0.5362592935562134, '2': 0.0008059538085944951, '3': 0.000466042518382892},predict
94,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
95,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
96,0,1,0.5415084362030029,{'0': 0.4575064480304718, '1': 0.5415084362030029, '2': 0.0006276164203882217, '3': 0.00035748229129239917},predict
97,1,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
98,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
99,0,1,0.616583526134491,{'0': 0.3833949565887451, '1': 0.616583526134491, '2': 1.4754711628484074e-05, '3': 6.708065484417602e-06},predict
100,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
101,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
102,3,2,0.3705799877643585,{'0': 0.18054351210594177, '1': 0.11413683742284775, '2': 0.3705799877643585, '3': 0.33473965525627136},predict
103,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
104,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
105,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
106,1,1,0.6200116872787476,{'0': 0.37997040152549744, '1': 0.6200116872787476, '2': 1.2346717085165437e-05, '3': 5.553702521865489e-06},predict
107,0,1,0.543972909450531,{'0': 0.4551539719104767, '1': 0.543972909450531, '2': 0.0005576700204983354, '3': 0.00031538584153167903},predict
108,0,0,0.4850394129753113,{'0': 0.4850394129753113, '1': 0.3829079866409302, '2': 0.07472558319568634, '3': 0.0573270246386528},predict
109,2,2,0.4047568440437317,{'0': 0.13712762296199799, '1': 0.08403011411428452, '2': 0.4047568440437317, '3': 0.37408551573753357},predict
110,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
111,3,2,0.45771175622940063,{'0': 0.05934944748878479, '1': 0.03349236026406288, '2': 0.45771175622940063, '3': 0.449446439743042},predict
112,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
113,0,1,0.5078831315040588,{'0': 0.487326979637146, '1': 0.5078831315040588, '2': 0.0029468201100826263, '3': 0.0018431015778332949},predict
114,0,2,0.40737396478652954,{'0': 0.13367301225662231, '1': 0.08168889582157135, '2': 0.40737396478652954, '3': 0.377264142036438},predict
115,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
116,3,2,0.44483351707458496,{'0': 0.08066078275442123, '1': 0.046847350895404816, '2': 0.44483351707458496, '3': 0.42765840888023376},predict
117,0,0,0.5091940760612488,{'0': 0.5091940760612488, '1': 0.4687865674495697, '2': 0.013066669926047325, '3': 0.008952748030424118},predict
118,1,1,0.6617478728294373,{'0': 0.33825021982192993, '1': 0.6617478728294373, '2': 1.3255437352199806e-06, '3': 5.217725060902012e-07},predict
119,2,2,0.4465565085411072,{'0': 0.07796677947044373, '1': 0.04513595625758171, '2': 0.4465565085411072, '3': 0.4303407073020935},predict
120,2,2,0.4491461217403412,{'0': 0.0738440752029419, '1': 0.0425294004380703, '2': 0.4491461217403412, '3': 0.4344803988933563},predict
121,1,0,0.3232402801513672,{'0': 0.3232402801513672, '1': 0.22252142429351807, '2': 0.24574226140975952, '3': 0.20849600434303284},predict
122,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
123,3,2,0.40504735708236694,{'0': 0.13674522936344147, '1': 0.08377054333686829, '2': 0.40504735708236694, '3': 0.3744368553161621},predict
124,1,2,0.42604735493659973,{'0': 0.10825808346271515, '1': 0.06472224742174149, '2': 0.42604735493659973, '3': 0.4009723663330078},predict
125,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
126,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
127,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
128,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
129,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
130,2,2,0.44493231177330017,{'0': 0.08050720393657684, '1': 0.04674961417913437, '2': 0.44493231177330017, '3': 0.42781081795692444},predict
131,1,1,0.5116757750511169,{'0': 0.4842827618122101, '1': 0.5116757750511169, '2': 0.002495967550203204, '3': 0.0015454591484740376},predict
132,1,0,0.5013561248779297,{'0': 0.5013561248779297, '1': 0.4873097836971283, '2': 0.006834551692008972, '3': 0.004499594680964947},predict
133,1,1,0.6420994400978088,{'0': 0.3578951358795166, '1': 0.6420994400978088, '2': 3.848725555144483e-06, '3': 1.6145701238201582e-06},predict
134,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
135,0,2,0.36981746554374695,{'0': 0.18148237466812134, '1': 0.11480174958705902, '2': 0.36981746554374695, '3': 0.3338983654975891},predict
136,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
137,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
138,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
139,1,2,0.37177151441574097,{'0': 0.17907391488552094, '1': 0.11309732496738434, '2': 0.37177151441574097, '3': 0.33605724573135376},predict
140,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
141,1,1,0.5300354957580566,{'0': 0.4682478606700897, '1': 0.5300354957580566, '2': 0.0010806357022374868, '3': 0.0006360462284646928},predict
142,2,0,0.36158105731010437,{'0': 0.36158105731010437, '1': 0.25481900572776794, '2': 0.2091674953699112, '3': 0.17443247139453888},predict
143,0,1,0.6466383934020996,{'0': 0.3533574044704437, '1': 0.6466383934020996, '2': 3.0165786029101582e-06, '3': 1.2471851960071945e-06},predict
144,2,0,0.3305223882198334,{'0': 0.3305223882198334, '1': 0.22852233052253723, '2': 0.2389048933982849, '3': 0.2020503431558609},predict
145,0,2,0.28674235939979553,{'0': 0.27848732471466064, '1': 0.18678905069828033, '2': 0.28674235939979553, '3': 0.24798117578029633},predict
146,0,1,0.5795019865036011,{'0': 0.42035090923309326, '1': 0.5795019865036011, '2': 9.745574061525986e-05, '3': 4.962120146956295e-05},predict
147,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
148,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
149,1,0,0.5116998553276062,{'0': 0.5116998553276062, '1': 0.4521677792072296, '2': 0.021178029477596283, '3': 0.014954444952309132},predict
150,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
151,1,1,0.6447325348854065,{'0': 0.355262815952301, '1': 0.6447325348854065, '2': 3.3421479201933835e-06, '3': 1.3902786122343969e-06},predict
152,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
153,0,0,0.511634111404419,{'0': 0.511634111404419, '1': 0.45396363735198975, '2': 0.020188989117741585, '3': 0.014213244430720806},predict
154,1,1,0.6098477840423584,{'0': 0.3901216983795166, '1': 0.6098477840423584, '2': 2.090051566483453e-05, '3': 9.702545867185108e-06},predict
155,3,2,0.4558703601360321,{'0': 0.06260588020086288, '1': 0.03550457954406738, '2': 0.4558703601360321, '3': 0.44601917266845703},predict
156,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
157,0,1,0.5111589431762695,{'0': 0.48470431566238403, '1': 0.5111589431762695, '2': 0.002553544705733657, '3': 0.0015833001816645265},predict
158,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
159,1,0,0.47053492069244385,{'0': 0.47053492069244385, '1': 0.36351659893989563, '2': 0.09325805306434631, '3': 0.07269039005041122},predict
160,0,2,0.3915400505065918,{'0': 0.1542585790157318, '1': 0.09575947374105453, '2': 0.3915400505065918, '3': 0.3584418296813965},predict
161,0,0,0.3713144361972809,{'0': 0.3713144361972809, '1': 0.26332661509513855, '2': 0.19963927567005157, '3': 0.16571971774101257},predict
162,0,1,0.6983814835548401,{'0': 0.30161821842193604, '1': 0.6983814835548401, '2': 1.65783959005239e-07, '3': 5.765301125393307e-08},predict
163,1,0,0.506776750087738,{'0': 0.506776750087738, '1': 0.4235750436782837, '2': 0.040128547698259354, '3': 0.029519641771912575},predict
164,1,2,0.40938666462898254,{'0': 0.13100065290927887, '1': 0.07988344877958298, '2': 0.40938666462898254, '3': 0.3797292411327362},predict
165,0,0,0.45486944913864136,{'0': 0.45486944913864136, '1': 0.3449847400188446, '2': 0.11180640012025833, '3': 0.08833929896354675},predict
166,0,1,0.5016610026359558,{'0': 0.492051362991333, '1': 0.5016610026359558, '2': 0.0038440946955233812, '3': 0.00244347145780921},predict
167,1,1,0.5412662625312805,{'0': 0.4577368497848511, '1': 0.5412662625312805, '2': 0.0006349361501634121, '3': 0.00036190456012263894},predict
168,1,1,0.6217501163482666,{'0': 0.37823355197906494, '1': 0.6217501163482666, '2': 1.1276873010501731e-05, '3': 5.0450130402168725e-06},predict
169,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
170,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
171,0,1,0.6245673894882202,{'0': 0.37541845440864563, '1': 0.6245673894882202, '2': 9.732761100167409e-06, '3': 4.31599619332701e-06},predict
172,2,2,0.4568266272544861,{'0': 0.06092662736773491, '1': 0.03446556627750397, '2': 0.4568266272544861, '3': 0.44778111577033997},predict
173,3,2,0.4001832604408264,{'0': 0.14311249554157257, '1': 0.08810536563396454, '2': 0.4001832604408264, '3': 0.3685988485813141},predict
174,2,2,0.40123218297958374,{'0': 0.1417454183101654, '1': 0.08717237412929535, '2': 0.40123218297958374, '3': 0.3698499798774719},predict
175,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
176,2,2,0.3830292522907257,{'0': 0.16504821181297302, '1': 0.10324779152870178, '2': 0.3830292522907257, '3': 0.3486747145652771},predict
177,0,1,0.5480536818504333,{'0': 0.4512321650981903, '1': 0.5480536818504333, '2': 0.0004581013636197895, '3': 0.0002560210123192519},predict
178,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
179,2,2,0.3614994287490845,{'0': 0.19165587425231934, '1': 0.12204378098249435, '2': 0.3614994287490845, '3': 0.32480090856552124},predict
180,3,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
181,1,1,0.6021491885185242,{'0': 0.3978050649166107, '1': 0.6021491885185242, '2': 3.102303890045732e-05, '3': 1.4746788110642228e-05},predict
182,0,0,0.5103382468223572,{'0': 0.5103382468223572, '1': 0.4366432726383209, '2': 0.030769484117627144, '3': 0.022249041125178337},predict
183,2,2,0.41817763447761536,{'0': 0.11915124952793121, '1': 0.07193797826766968, '2': 0.41817763447761536, '3': 0.3907332122325897},predict
184,1,0,0.4028802812099457,{'0': 0.4028802812099457, '1': 0.29202064871788025, '2': 0.1679253876209259, '3': 0.13717366755008698},predict
185,1,1,0.551056444644928,{'0': 0.4483279883861542, '1': 0.551056444644928, '2': 0.00039610371459275484, '3': 0.00021944021864328533},predict
186,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
187,2,2,0.40991246700286865,{'0': 0.1303001344203949, '1': 0.07941099256277084, '2': 0.40991246700286865, '3': 0.380376398563385},predict
188,0,2,0.4096865653991699,{'0': 0.1306011974811554, '1': 0.07961400598287582, '2': 0.4096865653991699, '3': 0.3800981640815735},predict
189,0,0,0.5099571347236633,{'0': 0.5099571347236633, '1': 0.4658234715461731, '2': 0.014338428154587746, '3': 0.009880894795060158},predict
190,0,0,0.5110483765602112,{'0': 0.5110483765602112, '1': 0.44094887375831604, '2': 0.027930887416005135, '3': 0.02007180266082287},predict
191,0,0,0.5107231736183167,{'0': 0.5107231736183167, '1': 0.46208158135414124, '2': 0.016054021194577217, '3': 0.011141227558255196},predict
192,3,2,0.4511769711971283,{'0': 0.0705399438738823, '1': 0.04045155271887779, '2': 0.4511769711971283, '3': 0.4378315508365631},predict
193,1,2,0.4567035138607025,{'0': 0.061144184321165085, '1': 0.034600019454956055, '2': 0.4567035138607025, '3': 0.44755223393440247},predict
194,2,2,0.4578583538532257,{'0': 0.05908583849668503, '1': 0.03332995995879173, '2': 0.4578583538532257, '3': 0.44972577691078186},predict
195,1,0,0.5083600282669067,{'0': 0.5083600282669067, '1': 0.4285164475440979, '2': 0.036465343087911606, '3': 0.02665816619992256},predict
