id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8
18,3,-0.6099239954878825,1.801629605916577,0.4665936498323904,0.2283270429182238,-0.8570370963282633,-0.048392465173706614,1.584290081501558,-0.3230487798762295,-0.33500278677365214
19,4,0.3930568519262287,0.6109298076722905,-0.32928261210146864,0.2283270429182238,2.2397098606412498,0.6762074787836538,1.584290081501558,-0.3230487798762295,-0.5608035598680391
20,3,1.39603769934034,0.6109298076722905,0.7318857371436767,0.2283270429182238,0.3042430125353041,-0.048392465173706614,1.584290081501558,2.2574912750374656,-0.3150851668247326
21,0,4.070653292444637,-0.579769990571996,0.4665936498323904,0.2283270429182238,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,4.838031329951161,0.5263326555071854
22,4,-0.6099239954878825,0.8093797740463383,-1.1251588740353278,-0.6978121873624676,-0.8570370963282633,-0.048392465173706614,1.584290081501558,-0.8391567908589684,-1.2290600332562869
23,3,-0.27559704634984544,-0.7782199569460437,-0.594574699412755,0.2283270429182238,-0.08285035708588503,-0.048392465173706614,1.584290081501558,-0.3230487798762295,-0.6429129319023613
24,0,-0.6099239954878825,0.01557990855014729,-0.32928261210146864,-0.6978121873624676,-0.4699437267070742,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,0.59502812022897
25,4,-0.6099239954878825,1.4047296731684817,-0.06399052479018232,-0.6978121873624676,1.4655231213988715,1.4008074227410143,-0.6311975386807002,-0.3230487798762295,-0.7158764580417717
26,0,-0.6099239954878825,-0.38132002419794825,0.4665936498323904,0.2283270429182238,-0.8570370963282633,0.6762074787836538,-0.6311975386807002,-0.3230487798762295,-0.08684550149170286
27,3,0.3930568519262287,1.0078297404203862,0.20130156252110404,-0.6978121873624676,-0.4699437267070742,-0.048392465173706614,1.584290081501558,-0.8391567908589684,-1.1008149497076298
28,3,-0.6099239954878825,0.6109298076722905,2.8542224356339676,-0.6978121873624676,1.8526164910200607,0.6762074787836538,-0.6311975386807002,-0.3230487798762295,-1.0922788268723786
29,0,0.05872990278819162,-0.18287005782390048,0.7318857371436767,-0.6978121873624676,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,0.19305923110650947,0.2592739553757504
30,3,-0.6099239954878825,-0.38132002419794825,1.2624699117662495,-0.6978121873624676,-0.8570370963282633,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,-0.6916907766752263
31,3,-0.6099239954878825,0.41247984129824283,-1.1251588740353278,-0.6978121873624676,-0.4699437267070742,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,-0.32321480762021015
32,2,-0.6099239954878825,1.0078297404203862,-1.1251588740353278,0.2283270429182238,0.3042430125353041,0.6762074787836538,1.584290081501558,-0.3230487798762295,-0.8894442890252154
33,0,-0.27559704634984544,-0.7782199569460437,1.793054086388822,0.2283270429182238,1.4655231213988715,-0.772992409131067,-0.6311975386807002,0.19305923110650947,0.6366925293057922
34,2,-0.6099239954878825,0.6109298076722905,-0.594574699412755,0.2283270429182238,1.0784297517776824,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,-1.11605802619915
35,2,-0.27559704634984544,1.801629605916577,-0.594574699412755,0.2283270429182238,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-1.097359852369552
36,2,-0.27559704634984544,0.6109298076722905,-0.594574699412755,-0.6978121873624676,1.0784297517776824,0.6762074787836538,-0.6311975386807002,-0.8391567908589684,-1.1581289173157459
37,2,-0.6099239954878825,-0.7782199569460437,-0.594574699412755,-3.476229878204542,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-1.0180958546136467
38,0,-0.6099239954878825,0.21402987492419506,-0.06399052479018232,-0.6978121873624676,-0.08285035708588503,-0.772992409131067,1.584290081501558,-0.3230487798762295,0.3489032451458894
39,2,-0.6099239954878825,0.01557990855014729,-0.8598667867240414,0.2283270429182238,-0.8570370963282633,-0.048392465173706614,1.584290081501558,-0.8391567908589684,-1.0479722845370263
40,5,0.3930568519262287,-3.159619553434617,-0.06399052479018232,-0.6978121873624676,-0.08285035708588503,0.6762074787836538,-0.6311975386807002,0.19305923110650947,2.4802918207001947
41,2,-0.6099239954878825,-0.579769990571996,0.9971778244549631,-0.6978121873624676,0.3042430125353041,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,-1.0713450018240243
42,0,1.39603769934034,-0.579769990571996,-0.06399052479018232,-0.6978121873624676,-0.4699437267070742,-0.772992409131067,-0.6311975386807002,0.19305923110650947,0.34483842474815085
43,3,-0.6099239954878825,1.4047296731684817,-0.8598667867240414,-0.6978121873624676,0.3042430125353041,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,0.19586275717102658
44,2,-0.6099239954878825,1.0078297404203862,-0.06399052479018232,-3.476229878204542,-0.08285035708588503,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,-0.9520425231503923
45,2,-0.6099239954878825,0.21402987492419506,-0.8598667867240414,-3.476229878204542,-1.2441304659494525,0.6762074787836538,1.584290081501558,-0.3230487798762295,-0.9479777027526531
46,2,-0.6099239954878825,1.206279706794434,-1.1251588740353278,0.2283270429182238,-1.2441304659494525,1.4008074227410143,-0.6311975386807002,-0.3230487798762295,-1.096953370329778
47,2,1.39603769934034,-0.579769990571996,-0.594574699412755,-1.623951417643159,0.3042430125353041,0.6762074787836538,-0.6311975386807002,1.2252752530719875,-1.1451214920429822
48,3,1.0617107502023027,-0.7782199569460437,1.5277619990775357,-3.476229878204542,-0.8570370963282633,1.4008074227410143,-0.6311975386807002,-0.8391567908589684,-0.9451323284742363
49,3,-0.6099239954878825,-0.7782199569460437,-0.32928261210146864,-1.623951417643159,0.3042430125353041,1.4008074227410143,1.584290081501558,-0.8391567908589684,-0.5520641960129007
50,4,-0.27559704634984544,0.6109298076722905,-0.594574699412755,0.2283270429182238,0.3042430125353041,1.4008074227410143,1.584290081501558,-0.3230487798762295,-0.7042917199082165
51,2,-0.6099239954878825,-0.18287005782390048,-0.594574699412755,-0.6978121873624676,-1.2441304659494525,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-1.0613861918495642
52,4,-0.6099239954878825,1.4047296731684817,-1.1251588740353278,-0.6978121873624676,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-1.3455171376515014
53,0,4.070653292444637,2.000079572290625,0.7318857371436767,0.2283270429182238,-0.8570370963282633,1.4008074227410143,-0.6311975386807002,1.2252752530719875,0.5549896393112435
54,2,-0.27559704634984544,-0.579769990571996,-0.8598667867240414,0.2283270429182238,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-1.1044732880655947
55,4,-0.6099239954878825,1.6031796395425293,-0.594574699412755,0.2283270429182238,1.8526164910200607,-0.772992409131067,1.584290081501558,-0.3230487798762295,-0.7709547744311317
56,2,-0.6099239954878825,0.01557990855014729,-0.594574699412755,0.2283270429182238,-0.4699437267070742,0.6762074787836538,-0.6311975386807002,-0.3230487798762295,-1.099798744608195
57,2,-0.6099239954878825,1.4047296731684817,-0.594574699412755,-3.476229878204542,-0.8570370963282633,0.6762074787836538,1.584290081501558,-0.8391567908589684,-0.9313119391219244
58,4,-0.6099239954878825,0.01557990855014729,-0.594574699412755,-0.6978121873624676,-0.4699437267070742,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,-0.8195293781841093
59,3,-0.6099239954878825,-0.7782199569460437,-0.32928261210146864,-0.6978121873624676,-0.8570370963282633,1.4008074227410143,-0.6311975386807002,-0.3230487798762295,-0.6650662030700375
60,2,-0.6099239954878825,-0.38132002419794825,0.4665936498323904,-3.476229878204542,-0.8570370963282633,0.6762074787836538,-0.6311975386807002,-0.8391567908589684,-1.0093564907585082
61,5,2.064691597616414,-0.18287005782390048,1.2624699117662495,-0.6978121873624676,-0.8570370963282633,-0.048392465173706614,-0.6311975386807002,-1.3552648018417073,2.29879758994116
62,5,-0.27559704634984544,-0.7782199569460437,2.8542224356339676,0.2283270429182238,1.8526164910200607,0.6762074787836538,-0.6311975386807002,-1.3552648018417073,2.2355896327563234
63,3,-0.6099239954878825,0.41247984129824283,1.2624699117662495,-0.6978121873624676,-0.8570370963282633,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,0.3708532752936788
64,1,-1.2785778937639565,0.6109298076722905,-1.1251588740353278,0.2283270429182238,-0.08285035708588503,0.6762074787836538,-0.6311975386807002,-0.8391567908589684,1.2218234255602822
65,5,2.7333454958924883,-3.159619553434617,1.2624699117662495,0.2283270429182238,-1.2441304659494525,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,2.4951284151519415
66,2,-0.6099239954878825,0.21402987492419506,-0.32928261210146864,-0.6978121873624676,-0.8570370963282633,0.6762074787836538,-0.6311975386807002,-0.3230487798762295,-1.1063024572445772
67,3,-0.6099239954878825,-0.38132002419794825,-0.8598667867240414,-0.6978121873624676,-0.08285035708588503,-0.048392465173706614,1.584290081501558,-0.3230487798762295,-0.3671148679157884
68,2,-0.27559704634984544,-0.18287005782390048,-0.594574699412755,-0.6978121873624676,0.3042430125353041,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-1.1449182510230953
69,1,2.7333454958924883,1.6031796395425293,0.9971778244549631,0.2283270429182238,2.2397098606412498,-0.772992409131067,-0.6311975386807002,-1.3552648018417073,1.8433344643745355
70,4,-0.6099239954878825,-0.579769990571996,0.7318857371436767,0.2283270429182238,-0.8570370963282633,1.4008074227410143,1.584290081501558,-0.8391567908589684,-0.8451377466898637
71,3,-0.6099239954878825,-0.7782199569460437,-0.594574699412755,-0.6978121873624676,0.6913363821564932,0.6762074787836538,-0.6311975386807002,-0.3230487798762295,-0.670147228567211
72,3,-0.6099239954878825,0.21402987492419506,-0.594574699412755,-0.6978121873624676,-0.4699437267070742,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,-0.499424771862184
73,3,-0.6099239954878825,-0.18287005782390048,-1.1251588740353278,-0.6978121873624676,2.2397098606412498,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,-0.23765033824780962
74,3,-0.6099239954878825,0.6109298076722905,0.7318857371436767,-0.6978121873624676,-0.08285035708588503,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-0.2969967160547949
75,3,-0.27559704634984544,0.8093797740463383,-1.1251588740353278,-0.6978121873624676,0.6913363821564932,1.4008074227410143,-0.6311975386807002,-0.8391567908589684,-0.6959588380928521
76,3,-0.6099239954878825,0.01557990855014729,0.7318857371436767,0.2283270429182238,-0.8570370963282633,-0.772992409131067,1.584290081501558,-0.8391567908589684,-0.1866368422561887
77,4,-0.27559704634984544,0.41247984129824283,-1.1251588740353278,-0.6978121873624676,-0.8570370963282633,-0.048392465173706614,1.584290081501558,0.19305923110650947,-0.7941242506982422
78,3,0.05872990278819162,0.01557990855014729,0.7318857371436767,-3.476229878204542,1.8526164910200607,-0.772992409131067,1.584290081501558,-0.3230487798762295,-1.0124051060568124
79,3,-0.6099239954878825,0.8093797740463383,-1.1251588740353278,0.2283270429182238,1.4655231213988715,1.4008074227410143,1.584290081501558,-0.8391567908589684,-0.21326141586137745
80,0,-0.6099239954878825,1.4047296731684817,1.2624699117662495,-0.6978121873624676,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-0.016930590650596686
81,2,-0.27559704634984544,0.21402987492419506,-0.594574699412755,-0.6978121873624676,-0.8570370963282633,0.6762074787836538,1.584290081501558,-0.8391567908589684,-1.0963436472701171
82,2,-0.6099239954878825,-0.38132002419794825,0.7318857371436767,0.2283270429182238,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-1.1319108257503312
83,3,-0.6099239954878825,-0.18287005782390048,-0.594574699412755,0.2283270429182238,2.2397098606412498,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-0.5784855285982027
84,0,-0.6099239954878825,0.21402987492419506,-0.32928261210146864,0.2283270429182238,1.4655231213988715,1.4008074227410143,-0.6311975386807002,-0.8391567908589684,0.34016388129075154
85,0,2.064691597616414,-0.7782199569460437,0.9971778244549631,-0.6978121873624676,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,2.7735992860202043,0.5442178652572358
86,0,0.7273838010642657,1.4047296731684817,0.9971778244549631,-0.6978121873624676,-0.8570370963282633,-0.048392465173706614,-0.6311975386807002,0.19305923110650947,0.15277566095499592
87,3,-0.6099239954878825,-0.18287005782390048,0.7318857371436767,-0.6978121873624676,-0.8570370963282633,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,0.4590598779246094
88,0,0.3930568519262287,0.21402987492419506,-1.390450961346614,-0.6978121873624676,0.6913363821564932,0.6762074787836538,-0.6311975386807002,-0.3230487798762295,0.968991596820933
89,2,-0.6099239954878825,-0.7782199569460437,-0.06399052479018232,-0.6978121873624676,0.6913363821564932,1.4008074227410143,1.584290081501558,-0.3230487798762295,-1.0294773517273152
90,0,-1.2785778937639565,0.6109298076722905,-1.1251588740353278,0.2283270429182238,-0.08285035708588503,-0.772992409131067,1.584290081501558,-0.8391567908589684,1.1927599597164513
91,3,-0.6099239954878825,0.01557990855014729,-0.8598667867240414,-0.6978121873624676,0.6913363821564932,1.4008074227410143,-0.6311975386807002,-0.8391567908589684,-0.20858687240397755
92,2,-0.6099239954878825,-0.18287005782390048,0.20130156252110404,-0.6978121873624676,-1.2441304659494525,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,-1.1512187226395898
93,0,3.0676724450305253,-0.579769990571996,0.9971778244549631,-0.6978121873624676,1.0784297517776824,-0.772992409131067,-0.6311975386807002,5.3541393409339,0.2322428997307881
94,3,-0.6099239954878825,-0.18287005782390048,0.20130156252110404,-0.6978121873624676,-0.4699437267070742,1.4008074227410143,-0.6311975386807002,-0.3230487798762295,-0.36223708343850175
95,3,0.05872990278819162,0.21402987492419506,0.7318857371436767,0.2283270429182238,1.8526164910200607,0.6762074787836538,-0.6311975386807002,-0.8391567908589684,-0.36752134995556246
96,2,-0.6099239954878825,1.206279706794434,-0.8598667867240414,-0.6978121873624676,1.0784297517776824,0.6762074787836538,-0.6311975386807002,-0.8391567908589684,-1.0365907874233578
97,0,-0.6099239954878825,-0.18287005782390048,-1.390450961346614,-0.6978121873624676,-0.8570370963282633,-0.772992409131067,1.584290081501558,-0.8391567908589684,0.9070030857554182
98,0,0.7273838010642657,-0.579769990571996,2.323638261011395,0.2283270429182238,-1.2441304659494525,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,0.586695238413605
99,3,-0.6099239954878825,-0.579769990571996,-0.06399052479018232,-0.6978121873624676,-1.2441304659494525,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,-0.6864065101581661
100,2,-0.6099239954878825,0.41247984129824283,-1.1251588740353278,0.2283270429182238,-0.08285035708588503,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-1.1270330412730445
101,4,0.7273838010642657,0.41247984129824283,0.9971778244549631,-0.6978121873624676,0.3042430125353041,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-3.6018989404362727
102,0,0.3930568519262287,-0.18287005782390048,-0.8598667867240414,-0.6978121873624676,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,1.2252752530719875,0.03977365389785907
103,0,-0.6099239954878825,-0.18287005782390048,0.9971778244549631,0.2283270429182238,-0.8570370963282633,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,0.2167965822193805
104,2,-0.6099239954878825,-0.38132002419794825,-0.8598667867240414,-0.6978121873624676,-0.8570370963282633,-0.772992409131067,1.584290081501558,-0.8391567908589684,-1.0839459450570144
105,2,-0.27559704634984544,0.01557990855014729,-0.594574699412755,-0.6978121873624676,1.4655231213988715,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-0.9166785856900651
106,5,2.7333454958924883,-3.159619553434617,2.8542224356339676,-0.6978121873624676,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,2.3392425528986607
107,2,-0.27559704634984544,0.41247984129824283,-0.594574699412755,-0.6978121873624676,1.8526164910200607,-0.048392465173706614,-0.6311975386807002,0.19305923110650947,-1.1087413494832206
108,5,-0.6099239954878825,-3.159619553434617,0.4665936498323904,0.2283270429182238,-0.08285035708588503,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,2.397166243566438
109,2,-0.6099239954878825,-0.38132002419794825,-0.06399052479018232,-0.6978121873624676,0.6913363821564932,-0.772992409131067,1.584290081501558,-0.8391567908589684,-1.0743936171223278
110,1,-1.2785778937639565,1.4047296731684817,1.2624699117662495,0.2283270429182238,0.6913363821564932,-0.772992409131067,1.584290081501558,-0.8391567908589684,1.695375001896845
111,2,-0.6099239954878825,1.0078297404203862,0.7318857371436767,-3.476229878204542,1.4655231213988715,1.4008074227410143,-0.6311975386807002,-0.3230487798762295,-1.0193153007329683
112,5,4.070653292444637,0.6109298076722905,2.0583461737001083,0.2283270429182238,-0.8570370963282633,-0.048392465173706614,1.584290081501558,-1.3552648018417073,2.305911025637203
113,4,-0.6099239954878825,-0.7782199569460437,-0.594574699412755,-0.6978121873624676,-0.4699437267070742,0.6762074787836538,-0.6311975386807002,-0.3230487798762295,-0.7705482923913576
114,4,-0.6099239954878825,-0.18287005782390048,-0.594574699412755,0.2283270429182238,-1.2441304659494525,-0.048392465173706614,1.584290081501558,-0.3230487798762295,-0.8113997373886317
115,2,-0.6099239954878825,-0.18287005782390048,-0.594574699412755,0.2283270429182238,1.4655231213988715,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,-1.1158547851792633
116,3,-0.27559704634984544,0.6109298076722905,-0.594574699412755,0.2283270429182238,-1.2441304659494525,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-0.6620175877717334
117,3,-0.6099239954878825,0.21402987492419506,-1.1251588740353278,-3.476229878204542,-0.4699437267070742,1.4008074227410143,-0.6311975386807002,-0.3230487798762295,-0.9451323284742363
118,3,0.3930568519262287,0.41247984129824283,0.7318857371436767,0.2283270429182238,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,0.19305923110650947,-0.8949317965621629
119,5,-0.6099239954878825,-3.159619553434617,0.7318857371436767,0.2283270429182238,-1.2441304659494525,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,2.333145322302052
120,0,-1.2785778937639565,-0.579769990571996,-0.594574699412755,0.2283270429182238,2.2397098606412498,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,1.2098322053869535
121,2,-0.6099239954878825,-0.38132002419794825,-0.594574699412755,-3.476229878204542,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-0.9778541326760328
122,3,0.7273838010642657,-0.38132002419794825,1.2624699117662495,-0.6978121873624676,1.0784297517776824,1.4008074227410143,-0.6311975386807002,-0.8391567908589684,-0.35878198610042406
123,4,-0.6099239954878825,-0.18287005782390048,-0.594574699412755,-0.6978121873624676,-0.4699437267070742,1.4008074227410143,-0.6311975386807002,-0.3230487798762295,-0.7727839436101142
124,3,-0.6099239954878825,0.41247984129824283,-0.594574699412755,0.2283270429182238,0.3042430125353041,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,-0.26183601961435504
125,0,-0.6099239954878825,-0.7782199569460437,-1.1251588740353278,0.2283270429182238,1.0784297517776824,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,0.4726770262570339
126,0,2.7333454958924883,2.000079572290625,-1.390450961346614,0.2283270429182238,-1.2441304659494525,-0.048392465173706614,-0.6311975386807002,4.321923318968421,0.6535615339564077
127,2,-0.6099239954878825,0.8093797740463383,0.20130156252110404,-0.6978121873624676,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-1.0939047550314738
128,3,-0.6099239954878825,-0.38132002419794825,-0.594574699412755,-0.6978121873624676,-0.08285035708588503,1.4008074227410143,1.584290081501558,-0.8391567908589684,-0.23927626640690539
129,3,-0.6099239954878825,-0.18287005782390048,-0.594574699412755,-0.6978121873624676,-0.4699437267070742,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-0.16082523273054755
130,3,-0.6099239954878825,-0.579769990571996,-0.594574699412755,0.2283270429182238,-1.2441304659494525,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,-0.5740142261606901
131,2,1.39603769934034,-0.7782199569460437,0.9971778244549631,-0.6978121873624676,-1.2441304659494525,1.4008074227410143,1.584290081501558,1.2252752530719875,-1.042484777000079
132,5,0.05872990278819162,-3.159619553434617,1.2624699117662495,-0.6978121873624676,-1.2441304659494525,-0.048392465173706614,-0.6311975386807002,-0.8391567908589684,2.380703720955596
133,2,-0.6099239954878825,-0.7782199569460437,-1.1251588740353278,-3.476229878204542,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-1.0160634444147774
134,2,-0.6099239954878825,-0.7782199569460437,-0.06399052479018232,0.2283270429182238,-1.2441304659494525,0.6762074787836538,-0.6311975386807002,-0.3230487798762295,-0.8624132333802532
135,2,-0.6099239954878825,1.0078297404203862,-0.32928261210146864,-3.476229878204542,-0.8570370963282633,0.6762074787836538,-0.6311975386807002,-0.8391567908589684,-1.0016333320028048
136,3,1.39603769934034,0.6109298076722905,0.20130156252110404,-0.6978121873624676,-0.08285035708588503,-0.772992409131067,-0.6311975386807002,2.2574912750374656,-0.502676628180375
137,3,-0.6099239954878825,-0.38132002419794825,-0.06399052479018232,-0.6978121873624676,0.3042430125353041,1.4008074227410143,-0.6311975386807002,-0.8391567908589684,-1.1272362822929318
138,1,1.39603769934034,-0.579769990571996,0.7318857371436767,0.2283270429182238,-0.08285035708588503,0.6762074787836538,1.584290081501558,-1.3552648018417073,1.8595937459654905
139,2,-0.6099239954878825,-0.7782199569460437,-1.1251588740353278,0.2283270429182238,-0.4699437267070742,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,-0.8611937872609315
140,3,-0.6099239954878825,0.8093797740463383,-1.1251588740353278,0.2283270429182238,-0.4699437267070742,0.6762074787836538,-0.6311975386807002,-0.8391567908589684,-0.21915540543809847
141,3,1.39603769934034,1.206279706794434,0.9971778244549631,0.2283270429182238,-1.2441304659494525,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-0.43499736855802534
142,3,-0.6099239954878825,-0.579769990571996,0.20130156252110404,-0.6978121873624676,-0.8570370963282633,1.4008074227410143,-0.6311975386807002,-0.3230487798762295,-0.756524662019159
143,1,-1.2785778937639565,-0.18287005782390048,1.5277619990775357,0.2283270429182238,-1.2441304659494525,-0.772992409131067,1.584290081501558,-0.8391567908589684,1.1734520628271914
144,2,2.399018546754451,-0.7782199569460437,1.793054086388822,-0.6978121873624676,-1.2441304659494525,-0.772992409131067,-0.6311975386807002,1.2252752530719875,-0.9170850677298391
145,5,0.3930568519262287,-0.18287005782390048,2.323638261011395,-0.6978121873624676,-1.2441304659494525,1.4008074227410143,1.584290081501558,-1.3552648018417073,2.3012364821798035
146,0,2.064691597616414,-0.579769990571996,-1.390450961346614,-0.6978121873624676,-0.8570370963282633,0.6762074787836538,1.584290081501558,1.7413832640547264,0.8387141030734072
147,2,-0.6099239954878825,1.6031796395425293,-0.06399052479018232,0.2283270429182238,-0.8570370963282633,-0.772992409131067,-0.6311975386807002,-0.3230487798762295,-1.148779830400947
148,3,-0.6099239954878825,-0.18287005782390048,-0.8598667867240414,0.2283270429182238,0.3042430125353041,-0.772992409131067,-0.6311975386807002,-0.8391567908589684,-0.24801563026204324
149,2,-0.6099239954878825,0.41247984129824283,-1.1251588740353278,0.2283270429182238,-0.8570370963282633,-0.048392465173706614,-0.6311975386807002,-0.3230487798762295,-0.9130202473321001
150,0,-1.2785778937639565,0.6109298076722905,-0.594574699412755,-2.5500906479238505,-0.4699437267070742,-0.772992409131067,1.584290081501558,-0.8391567908589684,1.1951988519550936
151,0,1.0617107502023027,0.6109298076722905,-1.390450961346614,0.2283270429182238,1.4655231213988715,0.6762074787836538,-0.6311975386807002,1.7413832640547264,0.8685905329967863
152,3,1.39603769934034,1.801629605916577,0.7318857371436767,-0.6978121873624676,-0.8570370963282633,1.4008074227410143,1.584290081501558,-0.8391567908589684,-0.4303228251006254
153,3,-0.6099239954878825,1.0078297404203862,-0.06399052479018232,-0.6978121873624676,-0.8570370963282633,0.6762074787836538,-0.6311975386807002,-0.8391567908589684,-0.2693559373501718
154,5,-0.6099239954878825,-0.18287005782390048,0.4665936498323904,0.2283270429182238,-0.08285035708588503,0.6762074787836538,-0.6311975386807002,-1.3552648018417073,2.3213573431486103
